name_slug,twok_year,Rating,Team,Height,Wingspan
donte-divincenzo,NBA 2K19,70,Milwaukee Bucks,"6'4"" (193cm)","6'6"" (198cm)"
thanasis-antetokounmpo,NBA 2K25,69,Free Agent,"6'7"" (201cm)","7'0"" (213cm)"
thanasis-antetokounmpo,NBA 2K24,72,Milwaukee Bucks,"6'7"" (201cm)","7'0"" (213cm)"
thanasis-antetokounmpo,NBA 2K23,72,Milwaukee Bucks,"6'7"" (201cm)","7'0"" (213cm)"
thanasis-antetokounmpo,NBA 2K22,72,Milwaukee Bucks,"6'7"" (201cm)","7'0"" (213cm)"
thanasis-antetokounmpo,NBA 2K21,73,Milwaukee Bucks,"6'7"" (201cm)","7'0"" (213cm)"
thanasis-antetokounmpo,NBA 2K20,70,Milwaukee Bucks,"6'7"" (201cm)","7'0"" (213cm)"
thanasis-antetokounmpo,NBA 2K19,67,Free Agent,"6'7"" (201cm)","7'0"" (213cm)"
grayson-allen,NBA 2K25,78,Phoenix Suns,"6'4"" (193cm)","6'7"" (201cm)"
grayson-allen,NBA 2K24,75,Phoenix Suns,"6'4"" (193cm)","6'7"" (201cm)"
grayson-allen,NBA 2K23,75,Milwaukee Bucks,"6'4"" (193cm)","6'7"" (201cm)"
grayson-allen,NBA 2K22,76,Milwaukee Bucks,"6'4"" (193cm)","6'7"" (201cm)"
grayson-allen,NBA 2K21,76,Memphis Grizzlies,"6'4"" (193cm)","6'7"" (201cm)"
grayson-allen,NBA 2K20,72,Memphis Grizzlies,"6'4"" (193cm)","6'7"" (201cm)"
grayson-allen,NBA 2K19,71,Utah Jazz,"6'4"" (193cm)","6'7"" (201cm)"
lindell-wigginton,NBA 2K25,70,Free Agent,"6'1"" (185cm)","6'4"" (193cm)"
lindell-wigginton,NBA 2K24,70,Free Agent,"6'1"" (185cm)","6'4"" (193cm)"
sandro-mamukelashvili,NBA 2K25,76,San Antonio Spurs,"6'9"" (206cm)","7'1"" (216cm)"
sandro-mamukelashvili,NBA 2K24,72,San Antonio Spurs,"6'9"" (206cm)","7'1"" (216cm)"
sandro-mamukelashvili,NBA 2K23,71,"Milwaukee Bucks, San Antonio Spurs","6'9"" (206cm)","7'1"" (216cm)"
sandro-mamukelashvili,NBA 2K22,71,Milwaukee Bucks,"6'9"" (206cm)","7'1"" (216cm)"
jeff-dowtin,NBA 2K25,71,Philadelphia 76ers,"6'3"" (191cm)","6'7"" (201cm)"
jeff-dowtin,NBA 2K24,69,Philadelphia 76ers,"6'3"" (191cm)","6'7"" (201cm)"
jeff-dowtin,NBA 2K23,67,Toronto Raptors,"6'3"" (191cm)","6'7"" (201cm)"
jeff-dowtin,NBA 2K22,67,"Golden State Warriors, Milwaukee Bucks, Orlando Magic","6'3"" (191cm)","6'7"" (201cm)"
joe-ingles,NBA 2K25,73,Minnesota Timberwolves,"6'9"" (206cm)","6'10"" (208cm)"
joe-ingles,NBA 2K24,76,Orlando Magic,"6'9"" (206cm)","6'10"" (208cm)"
joe-ingles,NBA 2K23,76,Milwaukee Bucks,"6'9"" (206cm)","6'10"" (208cm)"
joe-ingles,NBA 2K22,76,Utah Jazz,"6'9"" (206cm)","6'10"" (208cm)"
joe-ingles,NBA 2K21,82,Utah Jazz,"6'9"" (206cm)","6'10"" (208cm)"
joe-ingles,NBA 2K20,77,Utah Jazz,"6'9"" (206cm)","6'10"" (208cm)"
joe-ingles,NBA 2K19,78,Utah Jazz,"6'9"" (206cm)","6'10"" (208cm)"
joe-ingles,NBA 2K18,79,Utah Jazz,"6'9"" (206cm)","6'10"" (208cm)"
joe-ingles,NBA 2K17,77,Utah Jazz,"6'9"" (206cm)","6'10"" (208cm)"
joe-ingles,NBA 2K16,73,Utah Jazz,"6'9"" (206cm)","6'10"" (208cm)"
joe-ingles,NBA 2K15,70,Utah Jazz,"6'9"" (206cm)","6'10"" (208cm)"
marjon-beauchamp,NBA 2K25,71,New York Knicks,"6'7"" (201cm)","7'1"" (216cm)"
marjon-beauchamp,NBA 2K24,73,Milwaukee Bucks,"6'7"" (201cm)","7'1"" (216cm)"
marjon-beauchamp,NBA 2K23,71,Milwaukee Bucks,"6'7"" (201cm)","7'1"" (216cm)"
damian-lillard,NBA 2K25,91,Milwaukee Bucks,"6'2"" (188cm)","6'8"" (203cm)"
damian-lillard,NBA 2K24,94,Milwaukee Bucks,"6'2"" (188cm)","6'8"" (203cm)"
damian-lillard,NBA 2K23,89,Portland Trail Blazers,"6'2"" (188cm)","6'8"" (203cm)"
damian-lillard,NBA 2K22,90,Portland Trail Blazers,"6'2"" (188cm)","6'8"" (203cm)"
damian-lillard,NBA 2K21,94,Portland Trail Blazers,"6'2"" (188cm)","6'8"" (203cm)"
damian-lillard,NBA 2K20,94,Portland Trail Blazers,"6'2"" (188cm)","6'8"" (203cm)"
damian-lillard,NBA 2K19,92,Portland Trail Blazers,"6'2"" (188cm)","6'8"" (203cm)"
damian-lillard,NBA 2K18,90,Portland Trail Blazers,"6'2"" (188cm)","6'8"" (203cm)"
damian-lillard,NBA 2K17,89,Portland Trail Blazers,"6'2"" (188cm)","6'8"" (203cm)"
damian-lillard,NBA 2K16,89,Portland Trail Blazers,"6'2"" (188cm)","6'8"" (203cm)"
damian-lillard,NBA 2K15,85,Portland Trail Blazers,"6'2"" (188cm)","6'8"" (203cm)"
damian-lillard,NBA 2K14,86,Portland Trail Blazers,"6'2"" (188cm)","6'8"" (203cm)"
damian-lillard,NBA 2K13,82,Portland Trail Blazers,"6'2"" (188cm)","6'8"" (203cm)"
ryan-rollins,NBA 2K25,75,Milwaukee Bucks,"6'3"" (191cm)","6'10"" (208cm)"
ryan-rollins,NBA 2K24,68,"Milwaukee Bucks, Washington Wizards","6'3"" (191cm)","6'10"" (208cm)"
ryan-rollins,NBA 2K23,68,Golden State Warriors,"6'3"" (191cm)","6'10"" (208cm)"
kyle-kuzma,NBA 2K25,82,"Milwaukee Bucks, Washington Wizards","6'9"" (206cm)","7'0"" (213cm)"
kyle-kuzma,NBA 2K24,83,Washington Wizards,"6'9"" (206cm)","7'0"" (213cm)"
kyle-kuzma,NBA 2K23,81,Washington Wizards,"6'9"" (206cm)","7'0"" (213cm)"
kyle-kuzma,NBA 2K22,82,Washington Wizards,"6'9"" (206cm)","7'0"" (213cm)"
kyle-kuzma,NBA 2K21,77,Los Angeles Lakers,"6'9"" (206cm)","7'0"" (213cm)"
kyle-kuzma,NBA 2K20,76,Los Angeles Lakers,"6'9"" (206cm)","7'0"" (213cm)"
kyle-kuzma,NBA 2K19,83,Los Angeles Lakers,"6'9"" (206cm)","7'0"" (213cm)"
kyle-kuzma,NBA 2K18,78,Los Angeles Lakers,"6'9"" (206cm)","7'0"" (213cm)"
gary-trent-jr,NBA 2K25,78,Milwaukee Bucks,"6'5"" (196cm)","6'9"" (206cm)"
gary-trent-jr,NBA 2K24,79,Toronto Raptors,"6'5"" (196cm)","6'9"" (206cm)"
gary-trent-jr,NBA 2K23,79,Toronto Raptors,"6'5"" (196cm)","6'9"" (206cm)"
gary-trent-jr,NBA 2K22,79,Toronto Raptors,"6'5"" (196cm)","6'9"" (206cm)"
gary-trent-jr,NBA 2K21,78,"Portland Trail Blazers, Toronto Raptors","6'5"" (196cm)","6'9"" (206cm)"
gary-trent-jr,NBA 2K20,76,Portland Trail Blazers,"6'5"" (196cm)","6'9"" (206cm)"
gary-trent-jr,NBA 2K19,69,Portland Trail Blazers,"6'5"" (196cm)","6'9"" (206cm)"
jericho-sims,NBA 2K25,72,"Milwaukee Bucks, New York Knicks","6'10"" (208cm)","7'3"" (221cm)"
jericho-sims,NBA 2K24,74,New York Knicks,"6'10"" (208cm)","7'3"" (221cm)"
jericho-sims,NBA 2K23,71,New York Knicks,"6'10"" (208cm)","7'3"" (221cm)"
jericho-sims,NBA 2K22,71,New York Knicks,"6'10"" (208cm)","7'3"" (221cm)"
julius-randle,NBA 2K25,86,Minnesota Timberwolves,"6'8"" (203cm)","7'0"" (213cm)"
julius-randle,NBA 2K24,85,New York Knicks,"6'8"" (203cm)","7'0"" (213cm)"
julius-randle,NBA 2K23,82,New York Knicks,"6'8"" (203cm)","7'0"" (213cm)"
julius-randle,NBA 2K22,87,New York Knicks,"6'8"" (203cm)","7'0"" (213cm)"
julius-randle,NBA 2K21,80,New York Knicks,"6'8"" (203cm)","7'0"" (213cm)"
julius-randle,NBA 2K20,83,New York Knicks,"6'8"" (203cm)","7'0"" (213cm)"
julius-randle,NBA 2K19,80,New Orleans Pelicans,"6'8"" (203cm)","7'0"" (213cm)"
julius-randle,NBA 2K18,78,Los Angeles Lakers,"6'8"" (203cm)","7'0"" (213cm)"
julius-randle,NBA 2K17,77,Los Angeles Lakers,"6'8"" (203cm)","7'0"" (213cm)"
julius-randle,NBA 2K16,74,Los Angeles Lakers,"6'8"" (203cm)","7'0"" (213cm)"
julius-randle,NBA 2K15,76,Los Angeles Lakers,"6'8"" (203cm)","7'0"" (213cm)"
rj-barrett,NBA 2K25,83,Toronto Raptors,"6'6"" (198cm)","6'10"" (208cm)"
rj-barrett,NBA 2K24,82,"New York Knicks, Toronto Raptors","6'6"" (198cm)","6'10"" (208cm)"
rj-barrett,NBA 2K23,82,New York Knicks,"6'6"" (198cm)","6'10"" (208cm)"
rj-barrett,NBA 2K22,85,New York Knicks,"6'6"" (198cm)","6'10"" (208cm)"
rj-barrett,NBA 2K21,83,New York Knicks,"6'6"" (198cm)","6'10"" (208cm)"
rj-barrett,NBA 2K20,76,New York Knicks,"6'6"" (198cm)","6'10"" (208cm)"
immanuel-quickley,NBA 2K25,82,Toronto Raptors,"6'2"" (188cm)","6'8"" (203cm)"
immanuel-quickley,NBA 2K24,80,"New York Knicks, Toronto Raptors","6'2"" (188cm)","6'8"" (203cm)"
immanuel-quickley,NBA 2K23,77,New York Knicks,"6'2"" (188cm)","6'8"" (203cm)"
immanuel-quickley,NBA 2K22,78,New York Knicks,"6'2"" (188cm)","6'8"" (203cm)"
immanuel-quickley,NBA 2K21,80,New York Knicks,"6'2"" (188cm)","6'8"" (203cm)"
jalen-brunson,NBA 2K25,93,New York Knicks,"6'2"" (188cm)","6'4"" (193cm)"
jalen-brunson,NBA 2K24,88,New York Knicks,"6'2"" (188cm)","6'4"" (193cm)"
jalen-brunson,NBA 2K23,83,New York Knicks,"6'2"" (188cm)","6'4"" (193cm)"
jalen-brunson,NBA 2K22,78,Dallas Mavericks,"6'2"" (188cm)","6'4"" (193cm)"
jalen-brunson,NBA 2K21,77,Dallas Mavericks,"6'2"" (188cm)","6'4"" (193cm)"
jalen-brunson,NBA 2K20,76,Dallas Mavericks,"6'2"" (188cm)","6'4"" (193cm)"
jalen-brunson,NBA 2K19,70,Dallas Mavericks,"6'2"" (188cm)","6'4"" (193cm)"
josh-hart,NBA 2K25,85,New York Knicks,"6'4"" (193cm)","6'8"" (203cm)"
josh-hart,NBA 2K24,80,New York Knicks,"6'4"" (193cm)","6'8"" (203cm)"
josh-hart,NBA 2K23,80,"New York Knicks, Portland Trail Blazers","6'4"" (193cm)","6'8"" (203cm)"
josh-hart,NBA 2K22,80,"New Orleans Pelicans, Portland Trail Blazers","6'4"" (193cm)","6'8"" (203cm)"
josh-hart,NBA 2K21,77,New Orleans Pelicans,"6'4"" (193cm)","6'8"" (203cm)"
josh-hart,NBA 2K20,75,New Orleans Pelicans,"6'4"" (193cm)","6'8"" (203cm)"
josh-hart,NBA 2K19,74,Los Angeles Lakers,"6'4"" (193cm)","6'8"" (203cm)"
josh-hart,NBA 2K18,75,Los Angeles Lakers,"6'4"" (193cm)","6'8"" (203cm)"
og-anunoby,NBA 2K25,85,New York Knicks,"6'7"" (201cm)","7'2"" (218cm)"
og-anunoby,NBA 2K24,82,"New York Knicks, Toronto Raptors","6'7"" (201cm)","7'2"" (218cm)"
og-anunoby,NBA 2K23,81,Toronto Raptors,"6'7"" (201cm)","7'2"" (218cm)"
og-anunoby,NBA 2K22,81,Toronto Raptors,"6'7"" (201cm)","7'2"" (218cm)"
og-anunoby,NBA 2K21,80,Toronto Raptors,"6'7"" (201cm)","7'2"" (218cm)"
og-anunoby,NBA 2K20,79,Toronto Raptors,"6'7"" (201cm)","7'2"" (218cm)"
og-anunoby,NBA 2K19,73,Toronto Raptors,"6'7"" (201cm)","7'2"" (218cm)"
og-anunoby,NBA 2K18,76,Toronto Raptors,"6'7"" (201cm)","7'2"" (218cm)"
jacob-toppin,NBA 2K25,67,"Atlanta Hawks, New York Knicks","6'8"" (203cm)","6'11"" (211cm)"
dmytro-skapintsev,NBA 2K25,68,Free Agent,"7'1"" (216cm)","7'6"" (229cm)"
dmytro-skapintsev,NBA 2K24,68,New York Knicks,"7'1"" (216cm)","7'6"" (229cm)"
karl-anthony-towns,NBA 2K25,93,New York Knicks,"7'0"" (213cm)","7'4"" (224cm)"
karl-anthony-towns,NBA 2K24,85,Minnesota Timberwolves,"7'0"" (213cm)","7'4"" (224cm)"
karl-anthony-towns,NBA 2K23,89,Minnesota Timberwolves,"7'0"" (213cm)","7'4"" (224cm)"
karl-anthony-towns,NBA 2K22,87,Minnesota Timberwolves,"7'0"" (213cm)","7'4"" (224cm)"
karl-anthony-towns,NBA 2K21,90,Minnesota Timberwolves,"7'0"" (213cm)","7'4"" (224cm)"
karl-anthony-towns,NBA 2K20,89,Minnesota Timberwolves,"7'0"" (213cm)","7'4"" (224cm)"
karl-anthony-towns,NBA 2K19,91,Minnesota Timberwolves,"7'0"" (213cm)","7'4"" (224cm)"
karl-anthony-towns,NBA 2K18,91,Minnesota Timberwolves,"7'0"" (213cm)","7'4"" (224cm)"
karl-anthony-towns,NBA 2K17,88,Minnesota Timberwolves,"7'0"" (213cm)","7'4"" (224cm)"
karl-anthony-towns,NBA 2K16,78,Minnesota Timberwolves,"7'0"" (213cm)","7'4"" (224cm)"
aaron-gordon,NBA 2K25,83,Denver Nuggets,"6'8"" (203cm)","7'0"" (213cm)"
aaron-gordon,NBA 2K24,84,Denver Nuggets,"6'8"" (203cm)","7'0"" (213cm)"
aaron-gordon,NBA 2K23,79,Denver Nuggets,"6'8"" (203cm)","7'0"" (213cm)"
aaron-gordon,NBA 2K22,80,Denver Nuggets,"6'8"" (203cm)","7'0"" (213cm)"
aaron-gordon,NBA 2K21,79,"Denver Nuggets, Orlando Magic","6'8"" (203cm)","7'0"" (213cm)"
aaron-gordon,NBA 2K20,80,Orlando Magic,"6'8"" (203cm)","7'0"" (213cm)"
aaron-gordon,NBA 2K19,80,Orlando Magic,"6'8"" (203cm)","7'0"" (213cm)"
aaron-gordon,NBA 2K18,81,Orlando Magic,"6'8"" (203cm)","7'0"" (213cm)"
aaron-gordon,NBA 2K17,78,Orlando Magic,"6'8"" (203cm)","7'0"" (213cm)"
aaron-gordon,NBA 2K16,77,Orlando Magic,"6'8"" (203cm)","7'0"" (213cm)"
aaron-gordon,NBA 2K15,74,Orlando Magic,"6'8"" (203cm)","7'0"" (213cm)"
markelle-fultz,NBA 2K25,75,Sacramento Kings,"6'4"" (193cm)","6'10"" (208cm)"
markelle-fultz,NBA 2K24,80,Orlando Magic,"6'4"" (193cm)","6'10"" (208cm)"
markelle-fultz,NBA 2K23,77,Orlando Magic,"6'4"" (193cm)","6'10"" (208cm)"
markelle-fultz,NBA 2K22,77,Orlando Magic,"6'4"" (193cm)","6'10"" (208cm)"
markelle-fultz,NBA 2K21,78,Orlando Magic,"6'4"" (193cm)","6'10"" (208cm)"
markelle-fultz,NBA 2K20,78,Orlando Magic,"6'4"" (193cm)","6'10"" (208cm)"
markelle-fultz,NBA 2K19,74,Philadelphia 76ers,"6'4"" (193cm)","6'10"" (208cm)"
markelle-fultz,NBA 2K18,77,Philadelphia 76ers,"6'4"" (193cm)","6'10"" (208cm)"
chuma-okeke,NBA 2K25,73,Free Agent,"6'7"" (201cm)","7'0"" (213cm)"
chuma-okeke,NBA 2K24,74,Orlando Magic,"6'7"" (201cm)","7'0"" (213cm)"
chuma-okeke,NBA 2K23,74,Orlando Magic,"6'7"" (201cm)","7'0"" (213cm)"
chuma-okeke,NBA 2K22,75,Orlando Magic,"6'7"" (201cm)","7'0"" (213cm)"
chuma-okeke,NBA 2K21,76,Orlando Magic,"6'7"" (201cm)","7'0"" (213cm)"
gary-harris,NBA 2K25,72,Orlando Magic,"6'4"" (193cm)","6'7"" (201cm)"
gary-harris,NBA 2K24,75,Orlando Magic,"6'4"" (193cm)","6'7"" (201cm)"
gary-harris,NBA 2K23,74,Orlando Magic,"6'4"" (193cm)","6'7"" (201cm)"
gary-harris,NBA 2K22,75,Orlando Magic,"6'4"" (193cm)","6'7"" (201cm)"
gary-harris,NBA 2K21,73,"Denver Nuggets, Orlando Magic","6'4"" (193cm)","6'7"" (201cm)"
gary-harris,NBA 2K20,76,Denver Nuggets,"6'4"" (193cm)","6'7"" (201cm)"
gary-harris,NBA 2K19,79,Denver Nuggets,"6'4"" (193cm)","6'7"" (201cm)"
gary-harris,NBA 2K18,82,Denver Nuggets,"6'4"" (193cm)","6'7"" (201cm)"
gary-harris,NBA 2K17,80,Denver Nuggets,"6'4"" (193cm)","6'7"" (201cm)"
gary-harris,NBA 2K16,76,Denver Nuggets,"6'4"" (193cm)","6'7"" (201cm)"
gary-harris,NBA 2K15,68,Denver Nuggets,"6'4"" (193cm)","6'7"" (201cm)"
admiral-schofield,NBA 2K25,69,Free Agent,"6'5"" (196cm)","6'10"" (208cm)"
admiral-schofield,NBA 2K24,70,Orlando Magic,"6'5"" (196cm)","6'10"" (208cm)"
admiral-schofield,NBA 2K23,69,Orlando Magic,"6'5"" (196cm)","6'10"" (208cm)"
admiral-schofield,NBA 2K22,69,Orlando Magic,"6'5"" (196cm)","6'10"" (208cm)"
admiral-schofield,NBA 2K21,71,Free Agent,"6'5"" (196cm)","6'10"" (208cm)"
admiral-schofield,NBA 2K20,71,Washington Wizards,"6'5"" (196cm)","6'10"" (208cm)"
bol-bol,NBA 2K25,78,Phoenix Suns,"7'3"" (221cm)","7'8"" (234cm)"
bol-bol,NBA 2K24,77,Phoenix Suns,"7'3"" (221cm)","7'8"" (234cm)"
bol-bol,NBA 2K23,71,Orlando Magic,"7'3"" (221cm)","7'8"" (234cm)"
bol-bol,NBA 2K22,71,Denver Nuggets,"7'3"" (221cm)","7'8"" (234cm)"
bol-bol,NBA 2K21,72,Denver Nuggets,"7'3"" (221cm)","7'8"" (234cm)"
bol-bol,NBA 2K20,73,Denver Nuggets,"7'3"" (221cm)","7'8"" (234cm)"
kevon-harris,NBA 2K25,68,Free Agent,"6'5"" (196cm)","6'9"" (206cm)"
kevon-harris,NBA 2K24,69,Orlando Magic,"6'5"" (196cm)","6'9"" (206cm)"
kevon-harris,NBA 2K23,69,Orlando Magic,"6'5"" (196cm)","6'9"" (206cm)"
robert-covington,NBA 2K25,75,Free Agent,"6'7"" (201cm)","7'2"" (218cm)"
robert-covington,NBA 2K24,76,Philadelphia 76ers,"6'7"" (201cm)","7'2"" (218cm)"
robert-covington,NBA 2K23,77,Los Angeles Clippers,"6'7"" (201cm)","7'2"" (218cm)"
robert-covington,NBA 2K22,75,"Los Angeles Clippers, Portland Trail Blazers","6'7"" (201cm)","7'2"" (218cm)"
robert-covington,NBA 2K21,77,Portland Trail Blazers,"6'7"" (201cm)","7'2"" (218cm)"
robert-covington,NBA 2K20,80,"Houston Rockets, Minnesota Timberwolves","6'7"" (201cm)","7'2"" (218cm)"
robert-covington,NBA 2K19,80,"Minnesota Timberwolves, Philadelphia 76ers","6'7"" (201cm)","7'2"" (218cm)"
robert-covington,NBA 2K18,78,Philadelphia 76ers,"6'7"" (201cm)","7'2"" (218cm)"
robert-covington,NBA 2K17,78,Philadelphia 76ers,"6'7"" (201cm)","7'2"" (218cm)"
robert-covington,NBA 2K16,73,Philadelphia 76ers,"6'7"" (201cm)","7'2"" (218cm)"
robert-covington,NBA 2K15,73,Philadelphia 76ers,"6'7"" (201cm)","7'2"" (218cm)"
robert-covington,NBA 2K14,71,Houston Rockets,"6'7"" (201cm)","7'2"" (218cm)"
richaun-holmes,NBA 2K25,76,Washington Wizards,"6'8"" (203cm)","7'2"" (218cm)"
richaun-holmes,NBA 2K24,74,"Dallas Mavericks, Washington Wizards","6'8"" (203cm)","7'2"" (218cm)"
richaun-holmes,NBA 2K23,75,Sacramento Kings,"6'8"" (203cm)","7'2"" (218cm)"
richaun-holmes,NBA 2K22,77,Sacramento Kings,"6'8"" (203cm)","7'2"" (218cm)"
richaun-holmes,NBA 2K21,82,Sacramento Kings,"6'8"" (203cm)","7'2"" (218cm)"
richaun-holmes,NBA 2K20,81,Sacramento Kings,"6'8"" (203cm)","7'2"" (218cm)"
richaun-holmes,NBA 2K19,77,Phoenix Suns,"6'8"" (203cm)","7'2"" (218cm)"
richaun-holmes,NBA 2K18,75,Philadelphia 76ers,"6'8"" (203cm)","7'2"" (218cm)"
richaun-holmes,NBA 2K17,76,Philadelphia 76ers,"6'8"" (203cm)","7'2"" (218cm)"
richaun-holmes,NBA 2K16,69,Philadelphia 76ers,"6'8"" (203cm)","7'2"" (218cm)"
dario-saric,NBA 2K25,74,Denver Nuggets,"6'10"" (208cm)","6'10"" (208cm)"
dario-saric,NBA 2K24,75,Golden State Warriors,"6'10"" (208cm)","6'10"" (208cm)"
dario-saric,NBA 2K23,76,"Oklahoma City Thunder, Phoenix Suns","6'10"" (208cm)","6'10"" (208cm)"
dario-saric,NBA 2K22,76,Free Agent,"6'10"" (208cm)","6'10"" (208cm)"
dario-saric,NBA 2K21,76,Phoenix Suns,"6'10"" (208cm)","6'10"" (208cm)"
dario-saric,NBA 2K20,77,Phoenix Suns,"6'10"" (208cm)","6'10"" (208cm)"
dario-saric,NBA 2K19,80,"Minnesota Timberwolves, Philadelphia 76ers","6'10"" (208cm)","6'10"" (208cm)"
dario-saric,NBA 2K18,76,Philadelphia 76ers,"6'10"" (208cm)","6'10"" (208cm)"
dario-saric,NBA 2K17,75,Philadelphia 76ers,"6'10"" (208cm)","6'10"" (208cm)"
furkan-korkmaz,NBA 2K25,70,Free Agent,"6'7"" (201cm)","6'10"" (208cm)"
furkan-korkmaz,NBA 2K24,70,Free Agent,"6'7"" (201cm)","6'10"" (208cm)"
furkan-korkmaz,NBA 2K23,73,Philadelphia 76ers,"6'7"" (201cm)","6'10"" (208cm)"
furkan-korkmaz,NBA 2K22,73,Philadelphia 76ers,"6'7"" (201cm)","6'10"" (208cm)"
furkan-korkmaz,NBA 2K21,76,Philadelphia 76ers,"6'7"" (201cm)","6'10"" (208cm)"
furkan-korkmaz,NBA 2K20,76,Philadelphia 76ers,"6'7"" (201cm)","6'10"" (208cm)"
furkan-korkmaz,NBA 2K19,74,Philadelphia 76ers,"6'7"" (201cm)","6'10"" (208cm)"
furkan-korkmaz,NBA 2K18,69,Philadelphia 76ers,"6'7"" (201cm)","6'10"" (208cm)"
furkan-korkmaz,NBA 2K17,69,Philadelphia 76ers,"6'7"" (201cm)","6'10"" (208cm)"
zhaire-smith,NBA 2K25,68,Free Agent,"6'4"" (193cm)","6'10"" (208cm)"
zhaire-smith,NBA 2K24,68,Free Agent,"6'4"" (193cm)","6'10"" (208cm)"
zhaire-smith,NBA 2K23,70,Cleveland Cavaliers,"6'4"" (193cm)","6'10"" (208cm)"
zhaire-smith,NBA 2K22,70,Cleveland Cavaliers,"6'4"" (193cm)","6'10"" (208cm)"
zhaire-smith,NBA 2K21,70,Cleveland Cavaliers,"6'4"" (193cm)","6'10"" (208cm)"
zhaire-smith,NBA 2K20,72,Cleveland Cavaliers,"6'4"" (193cm)","6'10"" (208cm)"
zhaire-smith,NBA 2K19,72,Cleveland Cavaliers,"6'4"" (193cm)","6'10"" (208cm)"
matisse-thybulle,NBA 2K25,74,Portland Trail Blazers,"6'5"" (196cm)","7'0"" (213cm)"
matisse-thybulle,NBA 2K24,76,Portland Trail Blazers,"6'5"" (196cm)","7'0"" (213cm)"
matisse-thybulle,NBA 2K23,77,"Philadelphia 76ers, Portland Trail Blazers","6'5"" (196cm)","7'0"" (213cm)"
matisse-thybulle,NBA 2K22,77,Philadelphia 76ers,"6'5"" (196cm)","7'0"" (213cm)"
matisse-thybulle,NBA 2K21,74,Philadelphia 76ers,"6'5"" (196cm)","7'0"" (213cm)"
matisse-thybulle,NBA 2K20,72,Philadelphia 76ers,"6'5"" (196cm)","7'0"" (213cm)"
isaiah-joe,NBA 2K25,79,Oklahoma City Thunder,"6'3"" (191cm)","6'8"" (203cm)"
isaiah-joe,NBA 2K24,76,Oklahoma City Thunder,"6'3"" (191cm)","6'8"" (203cm)"
isaiah-joe,NBA 2K23,69,Oklahoma City Thunder,"6'3"" (191cm)","6'8"" (203cm)"
isaiah-joe,NBA 2K22,69,Philadelphia 76ers,"6'3"" (191cm)","6'8"" (203cm)"
isaiah-joe,NBA 2K21,71,Philadelphia 76ers,"6'3"" (191cm)","6'8"" (203cm)"
mason-jones,NBA 2K25,69,Sacramento Kings,"6'4"" (193cm)","6'7"" (201cm)"
mason-jones,NBA 2K24,70,Sacramento Kings,"6'4"" (193cm)","6'7"" (201cm)"
mason-jones,NBA 2K23,72,Free Agent,"6'4"" (193cm)","6'7"" (201cm)"
mason-jones,NBA 2K22,73,Los Angeles Lakers,"6'4"" (193cm)","6'7"" (201cm)"
mason-jones,NBA 2K21,73,"Houston Rockets, Philadelphia 76ers","6'4"" (193cm)","6'7"" (201cm)"
deanthony-melton,NBA 2K25,77,"Brooklyn Nets, Golden State Warriors","6'3"" (191cm)","6'9"" (206cm)"
deanthony-melton,NBA 2K24,78,Philadelphia 76ers,"6'3"" (191cm)","6'9"" (206cm)"
deanthony-melton,NBA 2K23,77,Philadelphia 76ers,"6'3"" (191cm)","6'9"" (206cm)"
deanthony-melton,NBA 2K22,80,Memphis Grizzlies,"6'3"" (191cm)","6'9"" (206cm)"
deanthony-melton,NBA 2K21,77,Memphis Grizzlies,"6'3"" (191cm)","6'9"" (206cm)"
deanthony-melton,NBA 2K20,76,Memphis Grizzlies,"6'3"" (191cm)","6'9"" (206cm)"
deanthony-melton,NBA 2K19,71,Phoenix Suns,"6'3"" (191cm)","6'9"" (206cm)"
julian-champagnie,NBA 2K25,75,San Antonio Spurs,"6'7"" (201cm)","6'10"" (208cm)"
julian-champagnie,NBA 2K24,68,San Antonio Spurs,"6'7"" (201cm)","6'10"" (208cm)"
julian-champagnie,NBA 2K23,68,"Philadelphia 76ers, San Antonio Spurs","6'7"" (201cm)","6'10"" (208cm)"
terquavion-smith,NBA 2K25,68,Free Agent,"6'4"" (193cm)","6'7"" (201cm)"
terquavion-smith,NBA 2K24,68,Philadelphia 76ers,"6'4"" (193cm)","6'7"" (201cm)"
kenneth-lofton-jr,NBA 2K25,73,Free Agent,"6'6"" (198cm)","6'11"" (211cm)"
kenneth-lofton-jr,NBA 2K24,72,"Memphis Grizzlies, Philadelphia 76ers, Utah Jazz","6'6"" (198cm)","6'11"" (211cm)"
kenneth-lofton-jr,NBA 2K23,72,Memphis Grizzlies,"6'6"" (198cm)","6'11"" (211cm)"
darius-bazley,NBA 2K25,73,Free Agent,"6'9"" (206cm)","7'0"" (213cm)"
darius-bazley,NBA 2K24,74,"Philadelphia 76ers, Utah Jazz","6'9"" (206cm)","7'0"" (213cm)"
darius-bazley,NBA 2K23,76,"Oklahoma City Thunder, Phoenix Suns","6'9"" (206cm)","7'0"" (213cm)"
darius-bazley,NBA 2K22,77,Oklahoma City Thunder,"6'9"" (206cm)","7'0"" (213cm)"
darius-bazley,NBA 2K21,76,Oklahoma City Thunder,"6'9"" (206cm)","7'0"" (213cm)"
darius-bazley,NBA 2K20,70,Oklahoma City Thunder,"6'9"" (206cm)","7'0"" (213cm)"
filip-petrusev,NBA 2K25,70,Free Agent,"6'11"" (211cm)","7'0"" (213cm)"
