year,rank,name,rating
2021,236,Deni Avdija,75
2021,236,Precious Achiuwa,75
2021,236,Jaden McDaniels,75
2021,236,Saben Lee,75
2021,236,Jonathan Kuminga,75
2021,236,Juan Toscano-Anderson,75
2021,274,Elfrid Payton,74
2021,274,Justise Winslow,74
2021,274,Jahlil Okafor,74
2021,274,Moritz Wagner,74
2021,274,PJ Tucker,74
2021,274,Terence Davis,74
2021,274,Austin Rivers,74
2021,274,Boban Marjanovic,74
2021,274,Derrick Jones,74
2021,274,Kentavious Caldwell-Pope,74
2021,274,Tony Bradley,74
2021,274,Gorgui Dieng,74
2021,274,Josh Okogie,74
2021,274,Kent Bazemore,74
2021,274,Trevor Ariza,74
2021,274,Chimezie Metu,74
2021,274,Goga Bitadze,74
2021,274,Mike Muscala,74
2021,274,Taurean Prince,74
2021,274,Dewayne Dedmon,74
2021,274,Reggie Bullock,74
2021,274,John Konchar,74
2021,274,Frank Jackson,74
2021,274,Kenrich Williams,74
2021,274,Jaylen Nowell,74
2021,274,Alize Johnson,74
2021,274,Jalen McDaniels,74
2021,274,Isaiah Roby,74
2021,274,Drew Eubanks,74
2021,274,Yuta Watanabe,74
2021,274,Franz Wagner,74
2021,274,Theo Maledon,74
2021,274,Isaac Okoro,74
2021,274,Onyeka Okongwu,74
2021,274,James Bouknight,74
2021,274,Devin Vassell,74
2021,274,Aleksej Pokusevski,74
2021,274,Gabriel Deck,74
2021,274,Corey Kispert,74
2021,274,Marquese Chriss,74
2021,274,Sviatoslav Mykhailiuk,74
2021,315,Jabari Parker,73
2021,315,Aaron Holiday,73
2021,315,Andre Iguodala,73
2021,315,DJ Augustin,73
2021,315,Gary Harris,73
2021,315,Ishmael Smith,73
2021,315,James Johnson,73
2021,315,Justin Holiday,73
2021,315,Trey Lyles,73
2021,315,Zach Collins,73
2021,315,Damion Lee,73
2021,315,Kevon Looney,73
2021,315,Landry Shamet,73
2021,315,Georges Niang,73
2021,315,Jevon Carter,73
2021,315,Pat Connaughton,73
2021,315,Nassir Little,73
2021,315,Dylan Windler,73
2021,315,Rodney McGruder,73
2021,315,Semi Ojeleye,73
2021,315,Max Strus,73
2021,315,Jordan Nwora,73
2021,315,Keon Johnson,73
2021,315,Jalen Johnson,73
2021,315,RJ Hampton,73
2021,315,Malachi Flynn,73
2021,315,Chris Duarte,73
2021,315,Alperen Sengun,73
2021,315,Moses Moody,73
2021,315,Anthony Gill,73
2021,345,Danuel House,72
2021,345,Michael Carter-Williams,72
2021,345,Rodney Hood,72
2021,345,Cedi Osman,72
2021,345,Markieff Morris,72
2021,345,Garrett Temple,72
2021,345,Jarrett Culver,72
2021,345,DeAndre Bembry,72
2021,345,Jake Layman,72
2021,345,Chris Chiozza,72
2021,345,Gary Payton II,72
2021,345,Kevin Knox,72
2021,345,Moe Harkless,72
2021,345,PJ Dozier,72
2021,345,Javonte Green,72
2021,345,Cody Martin,72
2021,345,Sterling Brown,72
2021,345,Dean Wade,72
2021,345,Kelan Martin,72
2021,345,Mychal Mulder,72
2021,345,Usman Garuba,72
2021,345,Paul Reed,72
2021,345,Aaron Nesmith,72
2021,345,Ziaire Williams,72
2021,345,Omer Yurtseven,72
2021,345,Kai Jones,72
2021,345,Vernon Carey,72
2021,345,Zeke Nnaji,72
2021,345,Kira Lewis,72
2021,345,Isaiah Jackson,72
2021,345,Naji Marshall,72
2021,345,Trey Murphy,72
2021,345,Tre Mann,72
2021,345,Dennis Smith,72
2021,345,Keita Bates-Diop,72
2021,380,Troy Brown,71
2021,380,Al-Farouq Aminu,71
2021,380,Ben McLemore,71
2021,380,Damian Jones,71
2021,380,Matt Thomas,71
2021,380,Bruno Fernando,71
2021,380,Luka Samanic,71
2021,380,Sekou Doumbouya,71
2021,380,Wesley Iwundu,71
2021,380,Bol Bol,71
2021,380,Thanasis Antetokounmpo,71
2021,380,Josh Green,71
2021,380,Killian Hayes,71
2021,380,Isaiah Joe,71
2021,380,Jaden Springer,71
2021,380,Lamar Stevens,71
2021,380,Daniel Oturu,71
2021,380,Sam Merrill,71
2021,380,Skylar Mays,71
2021,380,Jalen Smith,71
2021,380,Quentin Grimes,71
2021,380,Luca Vildoza,71
2021,380,Cam Thomas,71
2021,380,Day'Ron Sharpe,71
2021,380,Freddie Gillespie,71
2021,380,Tre Jones,71
2021,380,Nathan Knight,71
2021,380,Chandler Hutchison,71
2021,380,Harry Giles,71
2021,380,Tacko Fall,71
2021,380,Bones Hyland,71
2021,380,Josh Primo,71
2021,380,Leandro Bolmaro,71
2021,413,Damyean Dotson,70
2021,413,Isaac Bonga,70
2021,413,Mfiondu Kabengele,70
2021,413,Grant Williams,70
2021,413,KZ Okpala,70
2021,413,Solomon Hill,70
2021,413,Carsen Edwards,70
2021,413,Udonis Haslem,70
2021,413,Wenyen Gabriel,70
2021,413,Vlatko Cancar,70
2021,413,Miye Oni,70
2021,413,Gabe Vincent,70
2021,413,Jarrell Brantley,70
2021,413,Elijah Bryant,70
2021,413,Marko Simonovic,70
2021,413,Ayo Dosunmu,70
2021,413,Jason Preston,70
2021,413,JT Thor,70
2021,413,Udoka Azubuike,70
2021,413,Jared Butler,70
2021,413,Robert Woodard,70
2021,413,Jahmi'us Ramsey,70
2021,413,Miles McBride,70
2021,413,Tyrell Terry,70
2021,413,Josh Christopher,70
2021,413,Jeremiah Robinson-Earl,70
2021,413,Isaiah Todd,70
2021,413,Santi Aldama,70
2021,413,Herb Jones,70
2021,442,Ignas Brazdeikis,69
2021,442,Romeo Langford,69
2021,442,Khyri Thomas,69
2021,442,Grant Riller,69
2021,442,Mamadi Diakite,69
2021,442,Devon Dotson,69
2021,442,Killian Tillie,69
2021,442,Nick Richards,69
2021,442,Elijah Hughes,69
2021,442,Trent Forrest,69
2021,442,Dalano Banton,69
2021,442,Greg Brown,69
2021,442,Charlie Brown,69
2021,442,BJ Boston,69
2021,442,Isaiah Livers,69
2021,442,Cassius Winston,69
2021,458,Didi Louzada,68
2021,458,CJ Elleby,68
2021,458,Louis King,68
2021,458,Anthony Lamb,68
2021,462,Markus Howard,67
2021,462,Jay Scrubb,67
2021,464,Josh Hall,66
2022,1,Giannis Antetokounmpo,97
2022,2,Joel Embiid,96
2022,2,LeBron James,96
2022,2,Kevin Durant,96
2022,2,Nikola Jokic,96
2022,2,Stephen Curry,96
2022,7,Luka Doncic,95
2022,8,Kawhi Leonard,94
2022,9,Jayson Tatum,93
2022,9,Ja Morant,93
2022,9,Jimmy Butler,93
2022,12,Devin Booker,91
2022,13,Trae Young,90
2022,13,Anthony Davis,90
2022,13,Chris Paul,90
2022,16,James Harden,89
2022,16,DeMar DeRozan,89
2022,16,Kyrie Irving,89
2022,16,Karl-Anthony Towns,89
2022,16,Damian Lillard,89
2022,21,Zach LaVine,88
2022,21,Donovan Mitchell,88
2022,21,Paul George,88
2022,21,Rudy Gobert,88
2022,25,Darius Garland,87
2022,25,Jaylen Brown,87
2022,25,Bam Adebayo,87
2022,25,LaMelo Ball,87
2022,25,Zion Williamson,87
2022,25,Shai Gilgeous-Alexander,87
2022,25,Bradley Beal,87
2022,32,Jrue Holiday,86
2022,32,Khris Middleton,86
2022,32,Dejounte Murray,86
2022,32,Domantas Sabonis,86
2022,32,Brandon Ingram,86
2022,32,Pascal Siakam,86
2022,32,Anthony Edwards,86
2022,39,Tyrese Maxey,85
2022,39,Jarrett Allen,85
2022,39,Robert Williams,85
2022,39,CJ McCollum,85
2022,39,Deandre Ayton,85
2022,39,Kristaps Porzingis,85
2022,45,Evan Mobley,84
2022,45,Clint Capela,84
2022,45,Tyler Herro,84
2022,45,De'Aaron Fox,84
2022,45,RJ Barrett,84
2022,45,Christian Wood,84
2022,45,Jamal Murray,84
2022,45,Tyrese Haliburton,84
2022,45,Cade Cunningham,84
2022,45,Scottie Barnes,84
2022,45,Fred VanVleet,84
2022,45,Andrew Wiggins,84
2022,57,Nikola Vucevic,83
2022,57,Desmond Bane,83
2022,57,John Collins,83
2022,57,Jalen Brunson,83
2022,57,Wendell Carter,83
2022,57,Ben Simmons,83
2022,57,Jonas Valanciunas,83
2022,57,Mikal Bridges,83
2022,57,Jordan Poole,83
2022,57,Klay Thompson,83
2022,57,Draymond Green,83
2022,68,Tobias Harris,82
2022,68,Lonzo Ball,82
2022,68,Marcus Smart,82
2022,68,Al Horford,82
2022,68,Malcolm Brogdon,82
2022,68,Steven Adams,82
2022,68,Kyle Lowry,82
2022,68,Terry Rozier,82
2022,68,Mike Conley,82
2022,68,Julius Randle,82
2022,68,Myles Turner,82
2022,68,Jalen Green,82
2022,68,Keldon Johnson,82
2022,68,Josh Giddey,82
2022,68,D'Angelo Russell,82
2022,68,Jerami Grant,82
2022,68,Jusuf Nurkic,82
2022,85,Mitchell Robinson,81
2022,85,Derrick Rose,81
2022,85,OG Anunoby,81
2022,85,Kyle Kuzma,81
2022,89,Brook Lopez,80
2022,89,Bobby Portis,80
2022,89,Kevin Love,80
2022,89,Norman Powell,80
2022,89,Dillon Brooks,80
2022,89,Bogdan Bogdanovic,80
2022,89,Gordon Hayward,80
2022,89,Bojan Bogdanovic,80
2022,89,Harrison Barnes,80
2022,89,Franz Wagner,80
2022,89,Spencer Dinwiddie,80
2022,89,Michael Porter,80
2022,89,Saddiq Bey,80
2022,89,Cameron Johnson,80
2022,89,Anfernee Simons,80
2022,89,Josh Hart,80
2022,105,Andre Drummond,79
2022,105,Kelly Oubre,79
2022,105,Mo Bamba,79
2022,105,TJ Warren,79
2022,105,Aaron Gordon,79
2022,105,Gary Trent Jr,79
2022,105,Monte Morris,79
2022,112,Caris LeVert,78
2022,112,Ricky Rubio,78
2022,112,Derrick White,78
2022,112,Danilo Gallinari,78
2022,112,John Wall,78
2022,112,Victor Oladipo,78
2022,112,PJ Washington,78
2022,112,Collin Sexton,78
2022,112,Jarred Vanderbilt,78
2022,112,Lauri Markkanen,78
2022,112,Russell Westbrook,78
2022,112,Patrick Beverley,78
2022,112,Cole Anthony,78
2022,112,Paolo Banchero,78
2022,112,Jonathan Isaac,78
2022,112,Dorian Finney-Smith,78
2022,112,Seth Curry,78
2022,112,Buddy Hield,78
2022,112,Herb Jones,78
2022,112,Jabari Smith,78
2022,112,Jakob Poeltl,78
2022,112,Jonathan Kuminga,78
2022,134,PJ Tucker,77
2022,134,De'Anthony Melton,77
2022,134,Matisse Thybulle,77
2022,134,Alex Caruso,77
2022,134,Grant Williams,77
2022,134,Ivica Zubac,77
2022,134,Reggie Jackson,77
2022,134,Marcus Morris,77
2022,134,Tyus Jones,77
2022,134,Jordan Clarkson,77
2022,134,Davion Mitchell,77
2022,134,Immanuel Quickley,77
2022,134,Markelle Fultz,77
2022,134,JaVale McGee,77
2022,134,Chris Duarte,77
2022,134,Kevin Porter,77
2022,134,Jae'Sean Tate,77
2022,134,Alperen Sengun,77
2022,134,Luguentz Dort,77
2022,134,Chet Holmgren,77
2022,134,Gary Payton II,77
2022,134,Will Barton,77
2022,134,Daniel Gafford,77
2022,157,Joe Ingles,76
2022,157,Pat Connaughton,76
2022,157,Coby White,76
2022,157,Javonte Green,76
2022,157,Ayo Dosunmu,76
2022,157,Payton Pritchard,76
2022,157,Luke Kennard,76
2022,157,Robert Covington,76
2022,157,Nicolas Batum,76
2022,157,Brandon Clarke,76
2022,157,De'Andre Hunter,76
2022,157,Onyeka Okongwu,76
2022,157,Max Strus,76
2022,157,Caleb Martin,76
2022,157,Keegan Murray,76
2022,157,Malik Monk,76
2022,157,Kevin Huerter,76
2022,157,Terence Davis,76
2022,157,Evan Fournier,76
2022,157,Obi Toppin,76
2022,157,Thomas Bryant,76
2022,157,Dwight Powell,76
2022,157,Nicolas Claxton,76
2022,157,Joe Harris,76
2022,157,Kentavious Caldwell-Pope,76
2022,157,Bruce Brown,76
2022,157,Jeff Green,76
2022,157,Zeke Nnaji,76
2022,157,Bones Hyland,76
2022,157,Isaiah Jackson,76
2022,157,Jalen Smith,76
2022,157,Jose Alvarado,76
2022,157,Jaxson Hayes,76
2022,157,Jaden Ivey,76
2022,157,Marvin Bagley,76
2022,157,Isaiah Stewart,76
2022,157,Kelly Olynyk,76
2022,157,Alec Burks,76
2022,157,Nerlens Noel,76
2022,157,Hamidou Diallo,76
2022,157,Precious Achiuwa,76
2022,157,Chris Boucher,76
2022,157,Otto Porter,76
2022,157,Devin Vassell,76
2022,157,Josh Richardson,76
2022,157,Jae Crowder,76
2022,157,Cameron Payne,76
2022,157,Dario Saric,76
2022,157,Darius Bazley,76
2022,157,Kyle Anderson,76
2022,157,Taurean Prince,76
2022,157,Nassir Little,76
2022,157,JaMychal Green,76
2022,157,Deni Avdija,76
2022,157,Rui Hachimura,76
2022,212,Grayson Allen,75
2022,212,Serge Ibaka,75
2022,212,Patrick Williams,75
2022,212,Isaac Okoro,75
2022,212,Robin Lopez,75
2022,212,Lamar Stevens,75
2022,212,Cedi Osman,75
2022,212,Raul Neto,75
2022,212,Amir Coffey,75
2022,212,Terance Mann,75
2022,212,Xavier Tillman,75
2022,212,John Konchar,75
2022,212,Aaron Holiday,75
2022,212,Omer Yurtseven,75
2022,212,Gabe Vincent,75
2022,212,Dewayne Dedmon,75
2022,212,Mason Plumlee,75
2022,212,Cody Martin,75
2022,212,Rudy Gay,75
2022,212,Malik Beasley,75
2022,212,Richaun Holmes,75
2022,212,Trey Lyles,75
2022,212,Chimezie Metu,75
2022,212,Lonnie Walker,75
2022,212,Jalen Suggs,75
2022,212,Terrence Ross,75
2022,212,Chuma Okeke,75
2022,212,Moritz Wagner,75
2022,212,Reggie Bullock,75
2022,212,Maxi Kleber,75
2022,212,Edmond Sumner,75
2022,212,Ishmael Smith,75
2022,212,Daniel Theis,75
2022,212,Goga Bitadze,75
2022,212,Oshae Brissett,75
2022,212,TJ McConnell,75
2022,212,Devonte Graham,75
2022,212,Trey Murphy,75
2022,212,Khem Birch,75
2022,212,Eric Gordon,75
2022,212,KJ Martin,75
2022,212,Josh Christopher,75
2022,212,Isaiah Roby,75
2022,212,Derrick Favors,75
2022,212,Kenrich Williams,75
2022,212,Tre Mann,75
2022,212,Aleksej Pokusevski,75
2022,212,Mike Muscala,75
2022,212,Naz Reid,75
2022,212,Jaden McDaniels,75
2022,212,Jaylen Nowell,75
2022,212,Jordan McLaughlin,75
2022,212,Eric Paschall,75
2022,212,Drew Eubanks,75
2022,212,Justise Winslow,75
2022,212,Kevon Looney,75
2022,212,Donte DiVincenzo,75
2022,212,James Wiseman,75
2022,212,Corey Kispert,75
2022,212,Delon Wright,75
2022,272,Shake Milton,74
2022,272,Goran Dragic,74
2022,272,Tony Bradley,74
2022,272,Derrick Jones,74
2022,272,Ziaire Williams,74
2022,272,Frank Kaminsky,74
2022,272,Duncan Robinson,74
2022,272,Talen Horton-Tucker,74
2022,272,Jared Butler,74
2022,272,Alex Len,74
2022,272,Isaiah Hartenstein,74
2022,272,Cam Reddish,74
2022,272,Austin Reaves,74
2022,272,Kendrick Nunn,74
2022,272,Gary Harris,74
2022,272,Royce O'Neale,74
2022,272,Cam Thomas,74
2022,272,Bennedict Mathurin,74
2022,272,Terry Taylor,74
2022,272,Willy Hernangomez,74
2022,272,Saben Lee,74
2022,272,Thaddeus Young,74
2022,272,David Nwaba,74
2022,272,Tre Jones,74
2022,272,Doug McDermott,74
2022,272,Keita Bates-Diop,74
2022,272,Zach Collins,74
2022,272,Gorgui Dieng,74
2022,272,Torrey Craig,74
2022,272,Trendon Watford,74
2022,272,Taj Gibson,74
2022,272,Johnny Davis,74
2022,304,Furkan Korkmaz,73
2022,304,Georges Niang,73
2022,304,Paul Reed,73
2022,304,Charles Bassey,73
2022,304,George Hill,73
2022,304,Dean Wade,73
2022,304,Danny Green,73
2022,304,Jalen Johnson,73
2022,304,Chris Silva,73
2022,304,Nick Richards,73
2022,304,Jalen McDaniels,73
2022,304,Ochai Agbaji,73
2022,304,Davis Bertans,73
2022,304,Josh Green,73
2022,304,Day'Ron Sharpe,73
2022,304,Dyson Daniels,73
2022,304,Naji Marshall,73
2022,304,Jalen Duren,73
2022,304,Cory Joseph,73
2022,304,Garrison Mathews,73
2022,304,Usman Garuba,73
2022,304,Boban Marjanovic,73
2022,304,Marquese Chriss,73
2022,304,Jeremy Sochan,73
2022,304,Landry Shamet,73
2022,304,Damion Lee,73
2022,304,Jeremiah Robinson-Earl,73
2022,304,Aaron Wiggins,73
2022,304,Bryn Forbes,73
2022,304,Austin Rivers,73
2022,304,Brandon Williams,73
2022,304,Moses Moody,73
2022,304,Vernon Carey,73
2022,337,Danuel House,72
2022,337,Wesley Matthews,72
2022,337,Thanasis Antetokounmpo,72
2022,337,Jevon Carter,72
2022,337,BJ Boston,72
2022,337,Moses Brown,72
2022,337,David Roddy,72
2022,337,Justin Holiday,72
2022,337,AJ Griffin,72
2022,337,Mark Williams,72
2022,337,James Bouknight,72
2022,337,Kai Jones,72
2022,337,Stanley Johnson,72
2022,337,Nickeil Alexander-Walker,72
2022,337,Simone Fontecchio,72
2022,337,Quentin Grimes,72
2022,337,Juan Toscano-Anderson,72
2022,337,Troy Brown,72
2022,337,Damian Jones,72
2022,337,RJ Hampton,72
2022,337,Frank Ntilikina,72
2022,337,Patrick Mills,72
2022,337,Markieff Morris,72
2022,337,Yuta Watanabe,72
2022,337,David Duke,72
2022,337,DeAndre Jordan,72
2022,337,Davon Reed,72
2022,337,Kira Lewis,72
2022,337,Isaiah Livers,72
2022,337,Dalano Banton,72
2022,337,Juan Hernangomez,72
2022,337,Josh Jackson,72
2022,337,Tari Eason,72
2022,337,Josh Primo,72
2022,337,Malaki Branham,72
2022,337,Alize Johnson,72
2022,337,Bismack Biyombo,72
2022,337,Duane Washington Jr,72
2022,337,Ty Jerome,72
2022,337,Theo Maledon,72
2022,337,Ousmane Dieng,72
2022,337,Jalen Williams,72
2022,337,CJ Elleby,72
2022,337,Greg Brown,72
2022,337,Shaedon Sharpe,72
2022,337,Anthony Gill,72
2022,383,MarJon Beauchamp,71
2022,383,Luca Vildoza,71
2022,383,Sandro Mamukelashvili,71
2022,383,Dalen Terry,71
2022,383,Dylan Windler,71
2022,383,Sam Hauser,71
2022,383,Jake LaRavia,71
2022,383,Moe Harkless,71
2022,383,Nikola Jovic,71
2022,383,Walker Kessler,71
2022,383,Leandro Bolmaro,71
2022,383,Sam Merrill,71
2022,383,Miles McBride,71
2022,383,Jericho Sims,71
2022,383,Wenyen Gabriel,71
2022,383,Bol Bol,71
2022,383,Kessler Edwards,71
2022,383,Christian Braun,71
2022,383,Vlatko Cancar,71
2022,383,Aaron Nesmith,71
2022,383,Killian Hayes,71
2022,383,Kevin Knox,71
2022,383,Rodney McGruder,71
2022,383,Armoni Brooks,71
2022,383,DJ Wilson,71
2022,383,TyTy Washington,71
2022,383,Trey Burke,71
2022,383,Blake Wesley,71
2022,383,Josh Okogie,71
2022,383,Lindy Waters III,71
2022,383,Wendell Moore,71
2022,383,Nathan Knight,71
2022,383,Luka Garza,71
2022,383,Keon Johnson,71
2022,417,Jaden Springer,70
2022,417,Marko Simonovic,70
2022,417,Luke Kornet,70
2022,417,Mfiondu Kabengele,70
2022,417,Jason Preston,70
2022,417,Santiago Aldama,70
2022,417,Kennedy Chandler,70
2022,417,Udonis Haslem,70
2022,417,JT Thor,70
2022,417,Bryce McGowens,70
2022,417,Neemias Queta,70
2022,417,Max Christie,70
2022,417,Caleb Houstan,70
2022,417,Jaden Hardy,70
2022,417,Peyton Watson,70
2022,417,Andrew Nembhard,70
2022,417,Garrett Temple,70
2022,417,Justin Champagnie,70
2022,417,Christian Koloko,70
2022,417,Sterling Brown,70
2022,417,Romeo Langford,70
2022,417,Joe Wieskamp,70
2022,417,Jock Landale,70
2022,417,Ishmail Wainright,70
2022,417,Jaylin Williams,70
2022,417,Vit Krejci,70
2022,417,Devontae Cacok,70
2022,417,Patrick Baldwin,70
2022,417,Isaiah Todd,70
2022,446,Isaiah Joe,69
2022,446,Lindell Wigginton,69
2022,446,Isaiah Mobley,69
2022,446,JD Davison,69
2022,446,Moussa Diabate,69
2022,446,Killian Tillie,69
2022,446,Vince Williams Jr,69
2022,446,Kenneth Lofton,69
2022,446,Admiral Schofield,69
2022,455,Julian Champagnie,68
2022,455,Haywood Highsmith,68
2022,455,Marcus Garrett,68
2022,455,Johnny Juzang,68
2022,455,Xavier Sneed,68
2022,455,Keon Ellis,68
2022,455,Trevor Keels,68
2022,455,Scottie Pippen Jr,68
2022,455,Theo Pinson,68
2022,455,McKinley Wright,68
2022,455,Alondes Williams,68
2022,455,Collin Gillespie,68
2022,455,Buddy Boeheim,68
2022,455,Ron Harper Jr,68
2022,455,Trevor Hudgins,68
2022,455,Eugene Omoruyi,68
2022,455,Josh Minott,68
2022,455,Jabari Walker,68
2022,455,Didi Louzada,68
2022,455,Ryan Rollins,68
2022,455,Quinndary Weatherspoon,68
2022,476,Trevelin Queen,67
2022,476,AJ Green,67
2022,476,Carlik Jones,67
2022,476,Justin Lewis,67
2022,476,RJ Nembhard,67
2022,476,Xavier Moon,67
2022,476,Chaundee Brown,67
2022,476,Darius Days,67
2022,476,Feron Hunt,67
2022,476,Jay Huff,67
2022,476,Cole Swider,67
2022,476,Devin Cannady,67
2022,476,Kevon Harris,67
2022,476,Justin Tillman,67
2022,476,Jack White,67
2022,476,Braxton Key,67
2022,476,Jeff Dowtin,67
2022,476,Daishen Nix,67
2022,476,Jordan Hall,67
2022,476,AJ Lawson,67
2022,476,Olivier Sarr,67
2022,476,Mac McClung,67
2022,476,Lester Quinones,67
2022,476,Jordan Schakel,67
2022,500,Tyler Hall,66
2022,500,Dominick Barlow,66
2023,1,Nikola Jokic,98
2023,2,Giannis Antetokounmpo,96
2023,2,Stephen Curry,96
2023,2,Kevin Durant,96
2023,2,Joel Embiid,96
2023,2,LeBron James,96
2023,7,Jimmy Butler,95
2023,7,Luka Doncic,95
2023,7,Jayson Tatum,95
2023,10,Devin Booker,94
2023,10,Kawhi Leonard,94
2023,10,Damian Lillard,94
2023,13,Anthony Davis,93
2023,13,Shai Gilgeous-Alexander,93
2023,15,Donovan Mitchell,92
2023,15,Ja Morant,92
2023,17,Kyrie Irving,90
2023,17,Zion Williamson,90
2023,19,Jaylen Brown,89
2023,19,Paul George,89
2023,19,James Harden,89
2023,19,Trae Young,89
2023,23,Jalen Brunson,88
2023,23,Anthony Edwards,88
2023,23,De'Aaron Fox,88
2023,23,Tyrese Haliburton,88
2023,23,Jamal Murray,88
2023,28,Bam Adebayo,87
2023,28,Jrue Holiday,87
2023,28,Domantas Sabonis,87
2023,31,LaMelo Ball,86
2023,31,Bradley Beal,86
2023,31,Mikal Bridges,86
2023,31,DeMar DeRozan,86
2023,31,Darius Garland,86
2023,31,Jaren Jackson Jr,86
2023,31,Zach LaVine,86
2023,31,Lauri Markkanen,86
2023,31,Kristaps Porzingis,86
2023,31,Pascal Siakam,86
2023,41,Brandon Ingram,85
2023,41,Tyrese Maxey,85
2023,41,Khris Middleton,85
2023,41,Evan Mobley,85
2023,41,Chris Paul,85
2023,41,Julius Randle,85
2023,41,Klay Thompson,85
2023,41,Karl-Anthony Towns,85
2023,49,Paolo Banchero,84
2023,49,Desmond Bane,84
2023,49,Nicolas Claxton,84
2023,49,Cade Cunningham,84
2023,49,Rudy Gobert,84
2023,49,Aaron Gordon,84
2023,49,Brook Lopez,84
2023,49,CJ McCollum,84
2023,49,Dejounte Murray,84
2023,49,Nikola Vucevic,84
2023,49,Victor Wembanyama,84
2023,60,Jarrett Allen,83
2023,60,Deandre Ayton,83
2023,60,Scottie Barnes,83
2023,60,Malcolm Brogdon,83
2023,60,Josh Giddey,83
2023,60,Draymond Green,83
2023,60,Jalen Green,83
2023,60,Tyler Herro,83
2023,60,Walker Kessler,83
2023,60,Kyle Kuzma,83
2023,60,Michael Porter,83
2023,60,Alperen Sengun,83
2023,60,Anfernee Simons,83
2023,60,Myles Turner,83
2023,60,Jonas Valanciunas,83
2023,60,Fred VanVleet,83
2023,76,OG Anunoby,82
2023,76,RJ Barrett,82
2023,76,Bojan Bogdanovic,82
2023,76,Clint Capela,82
2023,76,Al Horford,82
2023,76,Malik Monk,82
2023,76,Jordan Poole,82
2023,76,Bobby Portis,82
2023,76,Austin Reaves,82
2023,76,Mitchell Robinson,82
2023,76,D'Angelo Russell,82
2023,76,Marcus Smart,82
2023,76,Franz Wagner,82
2023,76,Derrick White,82
2023,76,Andrew Wiggins,82
2023,76,Jalen Williams,82
2023,76,Robert Williams,82
2023,93,Lonzo Ball,81
2023,93,Wendell Carter,81
2023,93,Spencer Dinwiddie,81
2023,93,Jerami Grant,81
2023,93,Tobias Harris,81
2023,93,Cameron Johnson,81
2023,93,Jaden McDaniels,81
2023,93,Jusuf Nurkic,81
2023,93,Jakob Poeltl,81
2023,93,Devin Vassell,81
2023,93,Russell Westbrook,81
2023,104,Steven Adams,80
2023,104,Bruce Brown,80
2023,104,Jordan Clarkson,80
2023,104,John Collins,80
2023,104,Markelle Fultz,80
2023,104,Josh Hart,80
2023,104,Buddy Hield,80
2023,104,Kevin Huerter,80
2023,104,De'Andre Hunter,80
2023,104,Jaden Ivey,80
2023,104,Keldon Johnson,80
2023,104,Bennedict Mathurin,80
2023,104,Keegan Murray,80
2023,104,Onyeka Okongwu,80
2023,104,Immanuel Quickley,80
2023,104,Terry Rozier,80
2023,104,Collin Sexton,80
2023,104,Ivica Zubac,80
2023,122,Cole Anthony,79
2023,122,Harrison Barnes,79
2023,122,Bogdan Bogdanovic,79
2023,122,Miles Bridges,79
2023,122,Mike Conley,79
2023,122,Jalen Duren,79
2023,122,Rui Hachimura,79
2023,122,Herb Jones,79
2023,122,Tyus Jones,79
2023,122,Kevon Looney,79
2023,122,Caleb Martin,79
2023,122,Trey Murphy,79
2023,122,Kelly Oubre,79
2023,122,Mason Plumlee,79
2023,122,Norman Powell,79
2023,122,Naz Reid,79
2023,122,Jabari Smith,79
2023,122,Gary Trent Jr,79
2023,122,Jarred Vanderbilt,79
2023,122,Gabe Vincent,79
2023,122,Christian Wood,79
2023,143,Marvin Bagley,78
2023,143,Saddiq Bey,78
2023,143,Dillon Brooks,78
2023,143,Kentavious Caldwell-Pope,78
2023,143,Alex Caruso,78
2023,143,Zach Collins,78
2023,143,Luguentz Dort,78
2023,143,Tari Eason,78
2023,143,Tim Hardaway Jr,78
2023,143,Gordon Hayward,78
2023,143,Talen Horton-Tucker,78
2023,143,Tre Jones,78
2023,143,Caris LeVert,78
2023,143,Trey Lyles,78
2023,143,KJ Martin,78
2023,143,De'Anthony Melton,78
2023,143,Monte Morris,78
2023,143,Kelly Olynyk,78
2023,143,Kevin Porter,78
2023,143,Shaedon Sharpe,78
2023,143,Jeremy Sochan,78
2023,143,Max Strus,78
2023,143,Obi Toppin,78
2023,143,James Wiseman,78
2023,143,Brandon Miller,78
2023,143,Scoot Henderson,78
2023,169,Kyle Anderson,77
2023,169,Bol Bol,77
2023,169,Chris Boucher,77
2023,169,Brandon Clarke,77
2023,169,Andre Drummond,77
2023,169,Dorian Finney-Smith,77
2023,169,Daniel Gafford,77
2023,169,Danilo Gallinari,77
2023,169,Quentin Grimes,77
2023,169,Chet Holmgren,77
2023,169,Jonathan Isaac,77
2023,169,Luke Kennard,77
2023,169,Corey Kispert,77
2023,169,Jonathan Kuminga,77
2023,169,Kevin Love,77
2023,169,TJ McConnell,77
2023,169,Vasilije Micic,77
2023,169,Josh Okogie,77
2023,169,Gary Payton II,77
2023,169,Duncan Robinson,77
2023,169,Dennis Schroeder,77
2023,169,Isaiah Stewart,77
2023,169,Xavier Tillman,77
2023,169,PJ Washington,77
2023,169,Patrick Williams,77
2023,169,Mark Williams,77
2023,169,Delon Wright,77
2023,196,Precious Achiuwa,76
2023,196,Ochai Agbaji,76
2023,196,Jose Alvarado,76
